c_hlevel;c_fullname;c_name;c_synonym_cd;c_visualattributes;c_totalnum;c_basecode;c_metadataxml;c_facttablecolumn;c_tablename;c_columnname;c_columndatatype;c_operator;c_dimcode;c_comment;c_tooltip;m_applied_path;update_date;download_date;import_date;sourcesystem_cd;valuetype_cd;m_exclusion_cd;c_path;c_symbol
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\204844\68084092032\;NDC:68084092032;N;LI ;NULL;NDC:68084092032;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\204844\68084092032\;UPitt.DBMI.MMorris RxNav API 2018.12.12;Medications Alphabetical\A [Preparations]\AzithromycinAzithromycin Oral TabletAzithromycin 600 MG Oral Tablet\Azithromycin 600 MG Oral Tablet\NDC:68084092032;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:68084092032:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\204844\68084092033\;NDC:68084092033;N;LI ;NULL;NDC:68084092033;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\204844\68084092033\;UPitt.DBMI.MMorris RxNav API 2018.12.12;Medications Alphabetical\A [Preparations]\AzithromycinAzithromycin Oral TabletAzithromycin 600 MG Oral Tablet\Azithromycin 600 MG Oral Tablet\NDC:68084092033;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:68084092033:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\204844\68180016206\;NDC:68180016206;N;LI ;NULL;NDC:68180016206;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\204844\68180016206\;UPitt.DBMI.MMorris RxNav API 2018.12.12;Medications Alphabetical\A [Preparations]\AzithromycinAzithromycin Oral TabletAzithromycin 600 MG Oral Tablet\Azithromycin 600 MG Oral Tablet\NDC:68180016206;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:68180016206:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\204844\68258902901\;NDC:68258902901;N;LI ;NULL;NDC:68258902901;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\204844\68258902901\;UPitt.DBMI.MMorris RxNav API 2018.12.12;Medications Alphabetical\A [Preparations]\AzithromycinAzithromycin Oral TabletAzithromycin 600 MG Oral Tablet\Azithromycin 600 MG Oral Tablet\NDC:68258902901;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:68258902901:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\204844\70518071300\;NDC:70518071300;N;LI ;NULL;NDC:70518071300;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\204844\70518071300\;UPitt.DBMI.MMorris RxNav API 2018.12.12;Medications Alphabetical\A [Preparations]\AzithromycinAzithromycin Oral TabletAzithromycin 600 MG Oral Tablet\Azithromycin 600 MG Oral Tablet\NDC:70518071300;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:70518071300:ndc:ndc;MEDS;NULL;NULL;NULL
8;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\211511\;Azithromycin 600 Mg Oral Tablet [Zithromax];N;FA ;NULL;RXNORM:211511;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\211511\;UPitt.DBMI.MMorris RxNav API 2018.12.12;Medications Alphabetical\A [Preparations]\Azithromycin\Azithromycin Oral Tablet\Azithromycin 600 Mg Oral Table;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:211511:undefined:SBD;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\211511\00069308030\;NDC:00069308030;N;LI ;NULL;NDC:00069308030;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\211511\00069308030\;UPitt.DBMI.MMorris RxNav API 2018.12.12;Medications Alphabetical\A [Preparations]\AzithromycinAzithromycin Oral Tablet\\Azithromycin 600 MG Oral Tablet [Zithromax]\NDC:00069308030;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:00069308030:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\211511\00247146601\;NDC:00247146601;N;LI ;NULL;NDC:00247146601;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\211511\00247146601\;UPitt.DBMI.MMorris RxNav API 2018.12.12;Medications Alphabetical\A [Preparations]\AzithromycinAzithromycin Oral Tablet\\Azithromycin 600 MG Oral Tablet [Zithromax]\NDC:00247146601;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:00247146601:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\211511\12280005730\;NDC:12280005730;N;LI ;NULL;NDC:12280005730;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\211511\12280005730\;UPitt.DBMI.MMorris RxNav API 2018.12.12;Medications Alphabetical\A [Preparations]\AzithromycinAzithromycin Oral Tablet\\Azithromycin 600 MG Oral Tablet [Zithromax]\NDC:12280005730;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:12280005730:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\211511\51129207601\;NDC:51129207601;N;LI ;NULL;NDC:51129207601;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\211511\51129207601\;UPitt.DBMI.MMorris RxNav API 2018.12.12;Medications Alphabetical\A [Preparations]\AzithromycinAzithromycin Oral Tablet\\Azithromycin 600 MG Oral Tablet [Zithromax]\NDC:51129207601;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:51129207601:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\211511\55887033230\;NDC:55887033230;N;LI ;NULL;NDC:55887033230;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\211511\55887033230\;UPitt.DBMI.MMorris RxNav API 2018.12.12;Medications Alphabetical\A [Preparations]\AzithromycinAzithromycin Oral Tablet\\Azithromycin 600 MG Oral Tablet [Zithromax]\NDC:55887033230;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:55887033230:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\211511\58016066700\;NDC:58016066700;N;LI ;NULL;NDC:58016066700;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\211511\58016066700\;UPitt.DBMI.MMorris RxNav API 2018.12.12;Medications Alphabetical\A [Preparations]\AzithromycinAzithromycin Oral Tablet\\Azithromycin 600 MG Oral Tablet [Zithromax]\NDC:58016066700;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:58016066700:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\211511\58016066701\;NDC:58016066701;N;LI ;NULL;NDC:58016066701;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\211511\58016066701\;UPitt.DBMI.MMorris RxNav API 2018.12.12;Medications Alphabetical\A [Preparations]\AzithromycinAzithromycin Oral Tablet\\Azithromycin 600 MG Oral Tablet [Zithromax]\NDC:58016066701;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:58016066701:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\211511\58016066702\;NDC:58016066702;N;LI ;NULL;NDC:58016066702;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\211511\58016066702\;UPitt.DBMI.MMorris RxNav API 2018.12.12;Medications Alphabetical\A [Preparations]\AzithromycinAzithromycin Oral Tablet\\Azithromycin 600 MG Oral Tablet [Zithromax]\NDC:58016066702;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:58016066702:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\211511\58016066703\;NDC:58016066703;N;LI ;NULL;NDC:58016066703;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\211511\58016066703\;UPitt.DBMI.MMorris RxNav API 2018.12.12;Medications Alphabetical\A [Preparations]\AzithromycinAzithromycin Oral Tablet\\Azithromycin 600 MG Oral Tablet [Zithromax]\NDC:58016066703;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:58016066703:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\211511\58016066704\;NDC:58016066704;N;LI ;NULL;NDC:58016066704;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\211511\58016066704\;UPitt.DBMI.MMorris RxNav API 2018.12.12;Medications Alphabetical\A [Preparations]\AzithromycinAzithromycin Oral Tablet\\Azithromycin 600 MG Oral Tablet [Zithromax]\NDC:58016066704;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:58016066704:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\211511\58016066705\;NDC:58016066705;N;LI ;NULL;NDC:58016066705;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\211511\58016066705\;UPitt.DBMI.MMorris RxNav API 2018.12.12;Medications Alphabetical\A [Preparations]\AzithromycinAzithromycin Oral Tablet\\Azithromycin 600 MG Oral Tablet [Zithromax]\NDC:58016066705;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:58016066705:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\211511\58016066706\;NDC:58016066706;N;LI ;NULL;NDC:58016066706;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\211511\58016066706\;UPitt.DBMI.MMorris RxNav API 2018.12.12;Medications Alphabetical\A [Preparations]\AzithromycinAzithromycin Oral Tablet\\Azithromycin 600 MG Oral Tablet [Zithromax]\NDC:58016066706;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:58016066706:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\211511\58016066707\;NDC:58016066707;N;LI ;NULL;NDC:58016066707;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\211511\58016066707\;UPitt.DBMI.MMorris RxNav API 2018.12.12;Medications Alphabetical\A [Preparations]\AzithromycinAzithromycin Oral Tablet\\Azithromycin 600 MG Oral Tablet [Zithromax]\NDC:58016066707;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:58016066707:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\211511\58016066708\;NDC:58016066708;N;LI ;NULL;NDC:58016066708;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\211511\58016066708\;UPitt.DBMI.MMorris RxNav API 2018.12.12;Medications Alphabetical\A [Preparations]\AzithromycinAzithromycin Oral Tablet\\Azithromycin 600 MG Oral Tablet [Zithromax]\NDC:58016066708;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:58016066708:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\211511\58016066709\;NDC:58016066709;N;LI ;NULL;NDC:58016066709;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\211511\58016066709\;UPitt.DBMI.MMorris RxNav API 2018.12.12;Medications Alphabetical\A [Preparations]\AzithromycinAzithromycin Oral Tablet\\Azithromycin 600 MG Oral Tablet [Zithromax]\NDC:58016066709;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:58016066709:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\211511\58016066710\;NDC:58016066710;N;LI ;NULL;NDC:58016066710;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\211511\58016066710\;UPitt.DBMI.MMorris RxNav API 2018.12.12;Medications Alphabetical\A [Preparations]\AzithromycinAzithromycin Oral Tablet\\Azithromycin 600 MG Oral Tablet [Zithromax]\NDC:58016066710;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:58016066710:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\211511\58016066712\;NDC:58016066712;N;LI ;NULL;NDC:58016066712;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\211511\58016066712\;UPitt.DBMI.MMorris RxNav API 2018.12.12;Medications Alphabetical\A [Preparations]\AzithromycinAzithromycin Oral Tablet\\Azithromycin 600 MG Oral Tablet [Zithromax]\NDC:58016066712;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:58016066712:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\211511\58016066714\;NDC:58016066714;N;LI ;NULL;NDC:58016066714;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\211511\58016066714\;UPitt.DBMI.MMorris RxNav API 2018.12.12;Medications Alphabetical\A [Preparations]\AzithromycinAzithromycin Oral Tablet\\Azithromycin 600 MG Oral Tablet [Zithromax]\NDC:58016066714;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:58016066714:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\211511\58016066715\;NDC:58016066715;N;LI ;NULL;NDC:58016066715;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\211511\58016066715\;UPitt.DBMI.MMorris RxNav API 2018.12.12;Medications Alphabetical\A [Preparations]\AzithromycinAzithromycin Oral Tablet\\Azithromycin 600 MG Oral Tablet [Zithromax]\NDC:58016066715;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:58016066715:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\211511\58016066716\;NDC:58016066716;N;LI ;NULL;NDC:58016066716;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\211511\58016066716\;UPitt.DBMI.MMorris RxNav API 2018.12.12;Medications Alphabetical\A [Preparations]\AzithromycinAzithromycin Oral Tablet\\Azithromycin 600 MG Oral Tablet [Zithromax]\NDC:58016066716;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:58016066716:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\211511\58016066718\;NDC:58016066718;N;LI ;NULL;NDC:58016066718;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\211511\58016066718\;UPitt.DBMI.MMorris RxNav API 2018.12.12;Medications Alphabetical\A [Preparations]\AzithromycinAzithromycin Oral Tablet\\Azithromycin 600 MG Oral Tablet [Zithromax]\NDC:58016066718;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:58016066718:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\211511\58016066720\;NDC:58016066720;N;LI ;NULL;NDC:58016066720;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\211511\58016066720\;UPitt.DBMI.MMorris RxNav API 2018.12.12;Medications Alphabetical\A [Preparations]\AzithromycinAzithromycin Oral Tablet\\Azithromycin 600 MG Oral Tablet [Zithromax]\NDC:58016066720;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:58016066720:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\211511\58016066721\;NDC:58016066721;N;LI ;NULL;NDC:58016066721;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\211511\58016066721\;UPitt.DBMI.MMorris RxNav API 2018.12.12;Medications Alphabetical\A [Preparations]\AzithromycinAzithromycin Oral Tablet\\Azithromycin 600 MG Oral Tablet [Zithromax]\NDC:58016066721;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:58016066721:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\211511\58016066724\;NDC:58016066724;N;LI ;NULL;NDC:58016066724;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\211511\58016066724\;UPitt.DBMI.MMorris RxNav API 2018.12.12;Medications Alphabetical\A [Preparations]\AzithromycinAzithromycin Oral Tablet\\Azithromycin 600 MG Oral Tablet [Zithromax]\NDC:58016066724;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:58016066724:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\211511\58016066725\;NDC:58016066725;N;LI ;NULL;NDC:58016066725;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\211511\58016066725\;UPitt.DBMI.MMorris RxNav API 2018.12.12;Medications Alphabetical\A [Preparations]\AzithromycinAzithromycin Oral Tablet\\Azithromycin 600 MG Oral Tablet [Zithromax]\NDC:58016066725;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:58016066725:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\211511\58016066726\;NDC:58016066726;N;LI ;NULL;NDC:58016066726;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\211511\58016066726\;UPitt.DBMI.MMorris RxNav API 2018.12.12;Medications Alphabetical\A [Preparations]\AzithromycinAzithromycin Oral Tablet\\Azithromycin 600 MG Oral Tablet [Zithromax]\NDC:58016066726;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:58016066726:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\211511\58016066727\;NDC:58016066727;N;LI ;NULL;NDC:58016066727;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\211511\58016066727\;UPitt.DBMI.MMorris RxNav API 2018.12.12;Medications Alphabetical\A [Preparations]\AzithromycinAzithromycin Oral Tablet\\Azithromycin 600 MG Oral Tablet [Zithromax]\NDC:58016066727;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:58016066727:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\211511\58016066728\;NDC:58016066728;N;LI ;NULL;NDC:58016066728;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\211511\58016066728\;UPitt.DBMI.MMorris RxNav API 2018.12.12;Medications Alphabetical\A [Preparations]\AzithromycinAzithromycin Oral Tablet\\Azithromycin 600 MG Oral Tablet [Zithromax]\NDC:58016066728;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:58016066728:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\211511\58016066730\;NDC:58016066730;N;LI ;NULL;NDC:58016066730;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\211511\58016066730\;UPitt.DBMI.MMorris RxNav API 2018.12.12;Medications Alphabetical\A [Preparations]\AzithromycinAzithromycin Oral Tablet\\Azithromycin 600 MG Oral Tablet [Zithromax]\NDC:58016066730;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:58016066730:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\211511\58016066732\;NDC:58016066732;N;LI ;NULL;NDC:58016066732;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\211511\58016066732\;UPitt.DBMI.MMorris RxNav API 2018.12.12;Medications Alphabetical\A [Preparations]\AzithromycinAzithromycin Oral Tablet\\Azithromycin 600 MG Oral Tablet [Zithromax]\NDC:58016066732;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:58016066732:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\211511\58016066735\;NDC:58016066735;N;LI ;NULL;NDC:58016066735;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\211511\58016066735\;UPitt.DBMI.MMorris RxNav API 2018.12.12;Medications Alphabetical\A [Preparations]\AzithromycinAzithromycin Oral Tablet\\Azithromycin 600 MG Oral Tablet [Zithromax]\NDC:58016066735;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:58016066735:ndc:ndc;MEDS;NULL;NULL;NULL
9;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\211511\58016066736\;NDC:58016066736;N;LI ;NULL;NDC:58016066736;NULL;concept_cd;concept_dimension;concept_path;T;LIKE;\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003232\18631\370976\211511\58016066736\;UPitt.DBMI.MMorris RxNav API 2018.12.12;Medications Alphabetical\A [Preparations]\AzithromycinAzithromycin Oral Tablet\\Azithromycin 600 MG Oral Tablet [Zithromax]\NDC:58016066736;@;2020-04-15;2020-04-15;2020-04-15;buildmedont.py:58016066736:ndc:ndc;MEDS;NULL;NULL;NULL
